[run number],spawn-kill,gain-immunity,lambda,end-infection-rate,end-infection-prob,latent-period,network-type,set-state-by,plot-metric,auto-set,infection-prob,infection-rate,min-deg,d,end-latency-rate,model-time,num-nodes,num/frac,set-state-to,time-step,end-latency-prob,[step],count turtles with [removed?],ticks
50,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,9,100,9
51,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,10,100,10
52,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,11,100,11
53,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,9,100,9
54,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,8,100,8
55,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,8,100,8
56,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,10,100,10
57,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,10,100,10
58,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,7,100,7
59,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,8,100,8
60,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,10,100,10
61,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,10,100,10
62,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,8,100,8
63,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,11,100,11
64,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,9,100,9
65,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,9,100,9
66,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,8,100,8
67,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,9,100,9
68,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,8,100,8
69,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,11,100,11
70,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,10,100,10
71,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,12,100,12
72,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,8,100,8
73,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,10,100,10
74,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,10,100,10
75,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,8,100,8
76,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,8,100,8
77,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,12,100,12
78,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,10,100,10
79,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,10,100,10
80,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,11,100,11
81,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,9,100,9
82,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,8,100,8
83,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,10,100,10
84,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,11,100,11
85,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,8,100,8
86,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,9,100,9
87,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,7,100,7
88,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,10,100,10
89,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,9,100,9
90,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,13,100,13
91,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,11,100,11
92,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,10,100,10
93,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,9,100,9
94,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,10,100,10
95,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,14,100,14
96,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,8,100,8
97,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,8,100,8
98,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,12,100,12
99,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,11,100,11
100,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.99,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,11,100,11
101,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,9,91,9
102,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,11,88,11
103,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,9,90,9
104,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,13,96,13
105,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,10,92,10
106,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,12,95,12
107,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,14,95,14
108,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,11,95,11
109,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,14,98,14
110,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,12,98,12
111,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,9,96,9
112,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,15,96,15
113,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,12,100,12
114,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,11,92,11
115,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,10,94,10
116,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,11,100,11
117,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,13,100,13
118,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,12,95,12
119,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,11,96,11
120,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,12,100,12
121,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,16,96,16
122,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,10,92,10
123,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,12,95,12
124,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,17,93,17
125,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,13,95,13
126,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,11,100,11
127,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,8,86,8
128,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,10,99,10
129,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,11,90,11
130,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,7,85,7
131,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,13,100,13
132,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,18,100,18
133,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,6,66,6
134,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,11,99,11
135,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,9,84,9
136,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,18,96,18
137,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,10,93,10
138,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,11,100,11
139,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,19,93,19
140,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,11,91,11
141,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,11,98,11
142,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,11,99,11
143,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,16,96,16
144,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,15,96,15
145,Spawn,TRUE,5,1,0.5,FALSE,Nearest-neighbor 2,Vector from input,Degree Distribution,TRUE,0.5,0.1,0,2,1,Discrete,100,1,Infectious,1,0.5,15,95,15
